mp_id,formula,band_gap,Ef_eV_atom,density_g_cm3,volume_A3,nsites,n_elements,crystal_system
mp-755490,Na2FeO3,0.6359,-1.571419339209769,3.108278056760298,320.1599160702937,24,3,Monoclinic
mp-8042,ZrGeO4,3.750099999999999,-2.964421039166666,6.013205869529266,125.84737552236936,12,3,Tetragonal
mp-557087,NaSbMoO5,3.3686,-2.009563161422413,3.9073806192434963,545.1354351389293,32,4,Monoclinic
mp-8869,Y2S2O,2.556399999999999,-2.934728989499999,4.438449242256982,386.0098426755674,20,3,Monoclinic
mp-2311,NbO,0.0,-2.287660930833333,7.068081569952337,76.75730697732924,6,2,Cubic
mp-11691,Nd2HgO4,2.2099,-2.933779668928569,7.8592435007475565,233.7112976177955,14,3,Monoclinic
mp-1080507,Ca2TiMnO6,0.8750000000000001,-3.025512895376438,4.170439167013813,444.2886869136165,40,4,Tetragonal
mp-1076319,Ca2Fe2O5,0.0,-2.409665003333333,3.8929755649934723,231.90791411119517,18,3,Orthorhombic
mp-1215773,Zn3In2O6,0.5347000000000001,-1.810975869393939,5.912989826492473,146.55325755675713,11,3,Trigonal
mp-769610,Ca5Ta4O15,3.2814,-3.4342318383055552,6.207780851489616,622.8164285980846,48,3,Trigonal
mp-18779,Na2CrO4,2.8731,-1.983148568965516,2.863108335652559,187.88174168847823,14,3,Orthorhombic
mp-556400,Cs2K2TeO5,2.024899999999999,-1.781646286047701,4.304577033392288,851.150596926891,40,4,Tetragonal
mp-19155,CrHgO4,1.931,-1.299659134583334,6.162611441788328,341.2187230459051,24,3,Monoclinic
mp-18806,Ni3(BO3)2,0.0,-1.976881564393941,4.908549671099364,198.71368603121311,22,3,Orthorhombic
mp-1218323,SrCeAlO4,0.0,-3.479069572857142,5.978883262075594,88.51802511668477,7,4,Tetragonal
mp-560742,Ba2TeP2O9,3.4372,-2.854489903282313,4.4992167772745475,448.937436914732,28,4,Triclinic
mp-1205837,Ba2HoMoO6,0.0,-3.046044359499999,6.859162052967165,152.88526773816693,10,4,Cubic
mp-559159,Cu4As2O9,0.0,-1.239467006,5.027970261226953,361.97970989048207,30,3,Triclinic
mp-554354,Mn(RhO2)2,0.9305000000000001,-1.377220136133004,6.74114306428113,159.9890361701698,14,3,Cubic
mp-551613,Ba2CuWO6,0.0,-2.444460666,7.255948844691283,141.4389225651285,10,4,Tetragonal
mp-763787,Fe8O9,1.4134,-1.486613475588236,5.334808065625745,183.88123433988878,17,2,Triclinic
mp-753693,Ho2Ge2O7,3.8463000000000003,-3.052110930909096,6.369657476285525,153.063645835631,11,3,Monoclinic
mp-559554,Li2TeO3,3.9576000000000002,-2.010652673055556,2.012391630712951,312.7018316367285,12,3,Monoclinic
mp-1443298,YTiO3,0.0,-3.582761353666667,4.716708575643251,130.09900526231206,10,3,Hexagonal
mp-754809,MnNbO4,0.0,-2.557473098821839,4.518847310317398,155.6910133506794,12,3,Tetragonal
mp-1192094,Mn3ZnO7,0.0,-1.816294319435735,4.85991089999142,233.85939478797818,22,3,Trigonal
mp-2229196,MgMnV4O12,,-2.35866924071839,2.934394006459592,268.79795954301187,18,4,Triclinic
mp-542807,Cu2Te2Br2O5,0.06010000000000001,-1.151411038484848,5.049402621508427,409.1637958575239,22,4,Tetragonal
mp-684583,CsO2,0.0,-0.9312647415517241,3.375401193427431,162.25031445838073,6,2,Orthorhombic
mp-755658,CePrO2,0.0,-3.127297067916666,8.092547751403938,128.4604114588437,8,3,Tetragonal
mp-19166,Sr3NiPtO6,0.0,-2.27420212340909,6.632996192966924,613.4798385672366,44,4,Trigonal
mp-1226476,CeUO4,0.0,-3.893451398333331,9.127118850743084,80.4410376227112,6,3,Tetragonal
mp-1077718,NdO2,0.0,-3.069782185833332,6.420792814431336,45.579220820062616,3,2,Tetragonal
mp-1047867,Ba2YTi3O7,0.0,-3.176756771153845,5.608653645017807,183.31205147308012,13,4,Orthorhombic
mp-6135,Ba2PrIrO6,0.0,-2.67204645016668,7.413182993896305,157.64428931345427,10,4,Cubic
mp-768883,Sn2(SO4)3,0.0,-1.756875931617646,3.1800628120220162,548.9151235064579,34,3,Trigonal
mp-1220387,NbAgO3,1.024299999999999,-2.165201552333332,6.458777991663299,127.91798090285629,10,3,Tetragonal
mp-27536,UBrO2,0.0,-3.16903279625,6.767466200933099,171.72609595509266,8,3,Orthorhombic
mp-555093,CuB4O7,0.1935,-2.456103448888888,3.9510599448684642,183.9012179955316,24,3,Orthorhombic
mp-554803,VPbClO3,2.3699,-2.049469373749999,5.477167228707442,414.249190890039,24,4,Orthorhombic
mp-19295,LuVO4,2.6237,-3.1774186311111112,7.257990291740535,132.65391254200804,12,3,Tetragonal
mp-1040880,LaCrCuO6,0.607,-2.004698488333334,4.27525759127092,136.11481657328795,9,4,Triclinic
mp-29291,I2(OF2)3,2.3164,-1.458746625681818,3.648562333724165,756.9535917932596,44,3,Monoclinic
mp-541459,KSnPO5,3.0231,-2.503160578205357,3.689046955662739,967.8773690857989,64,4,Orthorhombic
mp-1227424,BiPbO2F,2.1578,-1.904343308999999,8.585313269196057,90.35973840786791,5,4,Monoclinic
mp-759807,V4O5F7,0.557199999999999,-2.743667558749999,3.34182472182503,207.08227982526063,16,3,Monoclinic
mp-1191507,Eu4I6O,1.200199999999999,-2.111709546363637,6.053299638415513,760.020280502254,22,3,Hexagonal
mp-8610,Li8PtO6,2.1611000000000002,-1.913959471111112,4.594222522367486,125.27838741148403,15,3,Trigonal
mp-16825,Gd3OsO7,0.0,-3.143916357272725,8.820576345263536,291.4133957228595,22,3,Orthorhombic
mp-754491,Fe2HgO4,1.1461000000000001,-1.362688660357143,7.051616899407224,177.2142938562111,14,3,Cubic
mp-27184,B10(Pb2O7)3,3.259,-2.458742290180167,6.121501541130263,457.70195937176595,37,3,Triclinic
mp-545850,VBiO4,2.8103,-2.151046075833334,6.268501491288367,171.6138968559096,12,3,Tetragonal
mp-754039,Y2V2O7,0.48689999999999906,-3.138781466818181,3.93827109342696,165.1530232013852,11,3,Monoclinic
mp-540795,Ba3SrTa2O9,3.8005,-3.388359977311111,6.490422184260386,514.498945371465,30,4,Hexagonal
mp-17268,Lu2Cu(B2O5)2,0.6675,-3.037570600588235,6.701590098015768,305.6242823262597,34,4,Monoclinic
mp-27980,U(OF)2,2.1045,-3.674992431999997,6.323583099953045,80.88558889288106,5,3,Trigonal
mp-754589,VOF,0.0,-2.844892315,4.34259899994952,131.4471544083543,12,3,Tetragonal
mp-761066,NaNiPO4,0.9552,-2.27424939228888,3.846115544932611,152.5392292849025,14,4,Orthorhombic
mp-19272,TbCrO4,0.2967,-2.778189815277777,5.732631960501637,159.26849161885184,12,3,Tetragonal
mp-1020109,LiMg3P3O11,5.3095,-2.972969114570104,2.805765482529517,825.6532529094421,72,4,Orthorhombic
mp-754109,PrAsO4,3.7516,-2.79469663736112,5.972835551901063,155.59223496810412,12,3,Tetragonal
mp-1095141,Sr2MnMoO6,1.1037,-2.642036615293104,5.761572487672342,486.62932072688625,40,4,Tetragonal
mp-9793,Ba3BAsO3,1.523299999999999,-2.533021692708333,4.761689830950284,380.6109995298713,16,4,Hexagonal
mp-552307,Li2Co(WO4)2,2.6607000000000003,-2.151807988205127,6.6012086433302635,286.0083844912752,26,4,Triclinic
mp-1215661,YbNb(PbO3)2,0.0,-2.46058168175,8.96752799679033,143.75728915753172,10,4,Cubic
mp-22774,Fe3BO6,1.1726,-1.987397490416667,4.699612746858982,387.7394137457627,40,3,Orthorhombic
mp-22569,InPO4,2.7323,-2.46533499438492,4.674507635470735,298.09636310328403,24,3,Orthorhombic
mp-753318,DyBO3,4.514,-3.464002388166665,6.097586218203746,120.53706474895905,10,3,Orthorhombic
mp-759739,V2OF5,,-2.96822932125,3.762443082814814,281.85379254949794,24,3,Trigonal
mp-4179,YbPO4,0.0,-3.372331683829365,6.562291904664111,135.63655605669192,12,3,Tetragonal
mp-754549,Na2CuO2,0.0,-1.329767022551723,3.732199779792418,125.93468030624858,10,3,Orthorhombic
mp-19192,Y2MnNiO6,0.0,-2.822945541793103,5.741904195255151,224.09238417801222,20,4,Monoclinic
mp-753200,VOF,0.0,-2.809291996666667,4.503543608546941,126.74958452641786,12,3,Orthorhombic
mp-510450,Fe7(AsO4)6,1.5249000000000001,-1.698793269594594,4.505729198011462,451.2508613083494,37,3,Triclinic
mp-1095420,ZnMoO4,2.300799999999999,-1.920267846666667,5.722572048722729,130.77924738719673,12,3,Monoclinic
mp-558681,PClOF2,5.4542,-2.417952761678572,2.21974976849866,720.683191887475,40,4,Orthorhombic
mp-27130,Li2W2O7,3.7425,-2.28143384151515,6.036840607540698,271.5234877996981,22,3,Triclinic
mp-752462,Cr(CoO3)2,0.0,-1.314804237777778,4.362174680499507,101.20389607996164,9,3,Monoclinic
mp-9712,Ba3BPO3,1.4667000000000001,-2.495422235476191,4.5159535129146615,369.0023197671224,16,4,Hexagonal
mp-29839,Bi2SeO5,2.8422,-1.58014964341797,7.487185439035461,511.80489807146506,32,3,Orthorhombic
mp-1190949,Ba2ZnGe2O7,3.1063,-2.580144032916666,4.883773881701824,406.2040698126343,24,4,Tetragonal
mp-6121,BaY2ZnO5,3.0989,-3.226324356388889,5.9298583446920645,515.8655885600521,36,4,Orthorhombic
mp-4529,K2SO4,5.2168,-2.271758034928568,2.711376435408318,426.8890235083382,28,3,Orthorhombic
mp-5938,SrCu2O3,0.0,-1.682506647500001,5.509339820316935,79.1820008425626,6,3,Orthorhombic
mp-1101682,Na5SbO5,1.6264,-1.84097548562696,3.719829906037955,141.37808551788467,11,3,Monoclinic
mp-771282,Li24Ti7Cr5O36,,-2.6663822654629623,3.435521717133916,646.5267865493372,72,4,Triclinic
mp-505042,Cu(BiO2)2,0.0,-1.451445688214286,8.675057944387532,417.6716158020524,28,3,Tetragonal
mp-752755,NaSbO3,1.438,-2.019996428775863,5.217487862409671,245.37903407747345,20,3,Orthorhombic
mp-3756,SmTaO4,4.053599999999999,-3.695782886222223,8.48718725140709,154.68497944881258,12,3,Monoclinic
mp-760513,La2UO6,1.739799999999999,-3.892252445555556,8.020941010490947,126.66568600345036,9,3,Orthorhombic
mp-24971,BaDyFe2O5,0.0,-2.563711889074074,6.682627268448378,244.26865841653878,18,4,Orthorhombic
mp-1042795,ZnNiAs2O7,2.065699999999999,-1.629026573636363,4.8216055371887,531.6658670439186,44,4,Monoclinic
mp-755317,Y2TeO6,3.0839,-2.9844200373148153,5.434411482980314,367.96284222526214,27,3,Trigonal
mp-561744,Na4CoAuO5,0.8874000000000001,-1.4323775468652031,4.755493934660065,298.8002292988095,22,4,Orthorhombic
mp-23526,KClO4,5.5614,-1.083206086625002,2.603074303813576,353.52945668497256,24,3,Orthorhombic
mp-14853,Ba3Er4O9,3.2746,-3.6008915221874993,7.655472587205713,265.71574722085944,16,3,Trigonal
mp-1191185,Sr3ZnCoO6,0.0,-2.387327803181819,5.47568264268198,293.0667083111785,22,4,Trigonal
mp-559580,SrV2(PO5)2,1.8276000000000001,-2.815497741619047,3.814452296706293,358.2268974398177,30,4,Orthorhombic
mp-552992,DyBi2BrO4,1.329,-2.415745113333333,8.423513003242995,142.79458737857396,8,4,Tetragonal
mp-636813,Pb3O4,0.992599999999999,-1.4143496653571401,9.601315157282649,237.14701165780835,14,2,Orthorhombic
mp-28917,Ba2Ti13O22,0.0,-3.366161980765756,5.01283596786476,827.4225799257893,74,3,Orthorhombic
mp-546711,CsClO4,5.3228,-1.088036674525862,3.193209835542204,120.83023710071106,6,3,Cubic
mp-1191878,Eu2Mo2O7,0.0,-2.649039712272727,7.037502024413294,286.8296026705798,22,3,Cubic
mp-760866,Na5Mn11O24,0.0,-1.828317825603449,3.847599917872697,476.1395801642894,40,3,Monoclinic
mp-1056,Tb2O3,3.9006,-3.9821810734166663,8.013812686078552,606.4592869538722,40,2,Cubic
mp-549970,Ba2ZnReO6,0.0,-2.533858086249999,7.462941895006575,138.45715021899306,10,4,Cubic
mp-18832,K2VO2F3,2.9836,-2.797603298375,2.883858828483186,502.40585439639824,32,4,Orthorhombic
mp-550959,KNiIO6,1.751799999999999,-1.064183162472221,3.987068432551869,133.5624281002173,9,4,Trigonal
mp-541512,Ba3Cr2WO9,0.0,-2.768121193,6.709099630020086,417.6941449288344,30,4,Hexagonal
mp-549711,CaFeClO2,0.6341,-2.374016877,3.207330368787457,169.168876731912,10,4,Monoclinic
mp-1206179,Ba2PuTiO6,0.23339999999999902,-3.401734061208331,7.344216182813458,149.79624749836995,10,4,Cubic
mp-621945,La2Ge2O7,3.7144,-3.036669459090908,5.657920752336456,314.08444009142926,22,3,Triclinic
mp-28641,ThB2O5,4.8178,-3.414352945104166,5.447400075671147,406.836711297463,32,3,Monoclinic
mp-22999,Hg3(ClO)2,0.3047,-0.7995625253571451,7.975232298102578,293.44349879988687,14,3,Monoclinic
mp-1221411,Na(FeO2)2,0.1915,-1.5977234073399011,3.764909843129828,87.62800361362547,7,3,Triclinic
mp-753550,Mn5O5F,0.0,-2.082217907241378,3.9988401496729873,155.17489097527613,11,3,Trigonal
mp-551470,Tl2O,0.5194000000000001,-0.814049282222227,9.872476803873909,142.89029008133875,6,2,Monoclinic
mp-686050,CePaO4,0.0,-4.114417969166666,8.832993266649694,163.60993143262,12,3,Tetragonal
mp-2457,Tb2O3,3.940699999999999,-3.957248751083333,8.71619040471529,209.0958421218016,15,2,Monoclinic
mp-552663,LiScAs2O7,3.451899999999999,-2.372905768939393,3.6425285411435,143.0244767026125,11,4,Monoclinic
mp-651814,CsV3O8,2.070599999999999,-2.375250615387931,3.885845929633331,353.5944502204158,24,3,Monoclinic
mp-541612,La4Os6O19,0.0,-2.329128395689655,8.92286154959841,372.3831021545135,29,3,Cubic
mp-1192307,NaSO4,0.0,-1.808147181479884,2.390134575984087,330.84515348569374,24,3,Triclinic
mp-764387,MnOF,0.0,-2.340826035560345,4.389518167518892,272.1792847861851,24,3,Monoclinic
mp-1219918,PmPaO4,2.263199999999999,-4.125307299583333,9.071416922347858,80.54891428833504,6,3,Tetragonal
mp-562442,Cs2SeO4,3.8216,-1.804141575950585,4.447081749564179,610.5361744897551,28,3,Orthorhombic
mp-505216,Gd2Ru2O7,0.0,-2.5492147572727273,7.7791029096039015,268.37909632860135,22,3,Cubic
mp-17487,NaErGeO4,3.618299999999999,-2.886538843768471,5.759105671192094,377.00824921041374,28,4,Orthorhombic
mp-18988,Li2MnO3,1.368399999999999,-2.180112729932952,3.969588299469367,195.46738339598636,24,3,Monoclinic
mp-1078912,Sr2HfFeO6,0.0,-2.9756634325,6.441588862357045,260.6565176991025,20,4,Cubic
mp-17950,Nd2(WO4)3,3.9516,-2.726176271176469,6.632313850701357,516.7641464448997,34,3,Monoclinic
mp-1078671,Sr2CaWO6,3.460499999999999,-3.028352509999999,5.717742218579051,143.80208022096147,10,4,Tetragonal
mp-754608,VSiO3,0.0,-2.8087977035,3.983450374027556,211.80663719870822,20,3,Monoclinic
mp-556902,KLi4NbO5,3.7769999999999992,-2.498094743234849,3.178781581344267,250.49866955724949,22,4,Triclinic
mp-1215909,YBi(OF)2,2.1794000000000002,-3.1373429183333332,7.049761159717614,86.6528922903256,6,4,Tetragonal
mp-1217119,Ti2MnNiO6,2.2676,-2.771451773959771,4.696486016817715,215.93390090199202,20,4,Trigonal
mp-22987,BiIO,1.472999999999999,-1.334933545,7.58848827566523,154.0010489653947,6,3,Tetragonal
mp-22614,NaFe(GeO3)2,1.5846,-2.045677166637932,4.333860490983809,245.30420550006195,20,4,Monoclinic
mp-766232,MgV3O8,1.8235000000000001,-2.513125565,3.228913396412301,627.6681004793452,48,3,Monoclinic
mp-754411,TaFeO4,0.0,-2.637937519555554,7.476544529990702,267.22202530745153,24,3,Orthorhombic
mp-31516,Co(ReO4)2,0.0,-2.035404187727273,5.262184891058999,353.01302319546136,22,3,Trigonal
mp-510421,CrO3,2.2699,-1.5112073775,2.885052569636943,115.10670088636584,8,2,Orthorhombic
mp-1191467,Cs2CuP2O7,0.0,-2.406190851966337,3.590727207216421,465.5044186096572,24,4,Monoclinic
mp-8872,RbNa2BO3,2.9274999999999993,-2.245913919203612,3.153660473874979,200.356644332597,14,4,Orthorhombic
mp-2452,P2O5,5.2021,-2.43823965132653,2.716422359987066,173.54033810343364,14,2,Orthorhombic
mp-11321,Y3TaO7,3.5002,-3.826173611575757,6.351631330500354,292.63012543368086,22,3,Orthorhombic
mp-1178416,CrO,0.0,-1.8794044475,4.499373304647302,50.18884918323131,4,2,Monoclinic
mp-16137,K4CaU3O12,2.1025,-3.2736511924499982,5.606932805088277,326.5294277134686,20,4,Cubic
mp-11107,Ac2O3,3.522599999999999,-3.737668289999997,9.109129867325775,91.51122386046316,5,2,Trigonal
mp-777985,Li5Mn6(BO3)6,,-2.468772250121511,3.160870288096112,753.538971235298,70,4,Monoclinic
mp-27608,Be4TeO7,1.280699999999999,-2.572461434305555,4.20638126158646,108.81526870103222,12,3,Cubic
mp-755095,V2O3F,0.0,-2.6080591,4.248046561739236,66.01414899527187,6,3,Orthorhombic
mp-753704,WOF4,4.874,-2.625666420833332,4.557254126238713,201.01204845050404,12,3,Triclinic
mp-1221712,MnCu(AgO2)2,0.0,-1.037204460158045,6.530360312851537,101.25882632329568,8,4,Monoclinic
mp-8469,Li8IrO6,0.0,-1.924912261777776,4.565316982503063,125.02878238146396,15,3,Trigonal
mp-560278,Er3B5O12,5.3497,-3.365137111291666,6.609481241612259,751.5217911833695,80,3,Orthorhombic
mp-20302,Fe2BO4,1.1644,-2.057117998095238,4.295624504024495,288.37549546154725,28,3,Orthorhombic
mp-1225510,DyPaO4,2.400399999999999,-4.182926425277777,9.87899812002285,76.90579637600867,6,3,Tetragonal
mp-1192442,CeMoO4F,0.1015,-2.927288004642857,4.967810313446201,426.5849798303299,28,4,Monoclinic
mp-9319,Ba2PrPtO6,0.0,-2.559795649166667,7.277311380070481,161.24179231093254,10,4,Cubic
mp-555342,Na2CaSiO4,3.3314999999999992,-2.794432052532327,2.758938874281041,428.87429284570305,32,4,Cubic
mp-1174371,Li4Co3O7,,-1.670968553809523,4.200891868032701,250.26077423770437,28,3,Monoclinic
mp-17350,La2TeO6,2.962399999999999,-3.003671611018521,6.142691479889501,542.1769783332608,36,3,Orthorhombic
mp-1022963,IrO3,0.0,-0.9383537137499991,8.064269838293201,98.92692878331474,8,2,Orthorhombic
